City,Area,total_sqft,BHK,Parking,AC,Wifi,Lift,Security,Price,Price_per_sqft
Banglore,Horamavu,1031,2,0,0,0,1,1,48.45,4699.0
Banglore,Horamavu,1033,2,0,0,0,1,1,48.55,4700.0
Banglore,Horamavu,1407,1,1,0,0,1,1,52.0,3696.0
Banglore,Ramamurthy Nagar,905,1,1,0,0,1,1,41.63,4600.0
Banglore,ITPL,1107,1,1,0,0,1,1,49.5,4472.0
Banglore,Ramamurthy Nagar,1030,1,1,0,0,1,1,47.38,4600.0
Banglore,Jakkur,1151,2,1,0,0,1,1,66.55,5782.0
Banglore,Jakkur,1295,2,1,0,0,1,1,74.76,5773.0
Banglore,Jakkur,1696,3,1,0,0,1,1,97.62,5756.0
Banglore,Jakkur,1700,3,1,0,0,1,1,97.85,5756.0
Banglore,Other,2700,3,1,0,0,1,1,179.0,6630.0
Banglore,Other,1900,3,1,0,0,1,1,160.0,8421.0
Banglore,Other,1900,3,1,0,0,1,1,160.0,8421.0
Banglore,Other,1900,3,1,0,0,1,1,160.0,8421.0
Banglore,Hebbal,2000,3,1,0,0,1,1,165.0,8250.0
Banglore,Other,2200,3,1,0,0,1,1,185.0,8409.0
Banglore,Jalahalli,1500,3,0,0,0,1,0,89.0,5933.0
Banglore,Doddanekundi,1350,2,0,0,0,1,0,60.61,4490.0
Banglore,Doddanekundi,1650,3,0,0,0,1,0,74.08,4490.0
Banglore,Doddanekundi,1355,3,0,0,0,1,0,60.83,4489.0
Banglore,Doddanekundi,1325,2,0,0,0,1,0,59.49,4490.0
Banglore,Doddanekundi,1260,2,0,0,0,1,0,56.57,4490.0
Banglore,Doddanekundi,1225,2,0,0,0,1,0,55.0,4490.0
Banglore,Doddanekundi,1300,2,0,0,0,1,0,58.37,4490.0
Banglore,Begur,1097,2,0,0,0,1,0,46.0,4193.0
Banglore,Begur,1076,2,0,0,0,1,0,45.0,4182.0
Banglore,Begur,1235,2,0,0,0,1,0,51.5,4170.0
Banglore,Nelamangala,1163,2,0,0,0,1,0,62.33,5359.0
Banglore,Yelahanka,1560,3,1,0,0,1,0,101.0,6474.0
Banglore,Krishnarajapura,538,1,0,0,0,1,0,35.0,6506.0
Banglore,Krishnarajapura,1873,3,0,0,0,1,0,116.0,6193.0
Banglore,Begur,1476,3,1,0,0,1,1,93.35,6325.0
Banglore,Begur,1265,3,1,0,0,1,1,80.01,6325.0
Banglore,Begur,1527,3,1,0,0,1,1,96.58,6325.0
Banglore,Krishnarajapura,538,1,0,0,0,1,0,35.0,6506.0
Banglore,Junnasandra,1891,3,0,0,0,1,1,116.0,6134.0
Banglore,Junnasandra,1877,3,0,0,0,1,1,113.99999,6074.0
Banglore,Junnasandra,1845,3,0,0,0,1,1,110.0,5962.0
Banglore,Junnasandra,1888,3,0,0,0,1,1,115.0,6091.0
Banglore,Junnasandra,1892,3,0,0,0,1,1,117.0,6184.0
Banglore,Junnasandra,1798,3,0,0,0,1,1,108.0,6007.0
Banglore,Junnasandra,1862,3,0,0,0,1,1,112.0,6015.0
Banglore,Jalahalli,1216,2,0,0,0,1,0,59.0,4852.0
Banglore,Jalahalli,1340,3,0,0,0,1,0,85.0,6343.0
Banglore,Other,3628,4,0,0,0,1,0,236.0,6505.0
Banglore,Devanahalli,1000,2,1,0,0,1,1,38.0,3800.0
Banglore,Begur,1076,2,0,0,0,1,0,45.0,4182.0
Banglore,Begur,1097,2,0,0,0,1,0,46.0,4193.0
Banglore,Begur,1076,2,0,0,0,1,0,45.5,4229.0
Banglore,Begur,1235,2,1,0,0,1,0,51.5,4170.0
Banglore,Begur,1124,1,1,0,0,1,0,47.0,4181.0
Banglore,Begur,1076,2,1,0,0,1,0,45.6,4238.0
Banglore,Begur,1097,2,1,0,0,1,0,46.35,4225.0
Banglore,Yelahanka,1635,3,1,0,0,1,0,106.0,6483.0
Banglore,Jalahalli,1272,2,0,0,0,1,0,60.0,4717.0
Banglore,Other,2666,3,1,0,0,1,1,225.99999,8477.0
Banglore,Muneshwara Nagar,1195,3,0,0,0,1,0,83.65,7000.0
Banglore,Muneshwara Nagar,1205,3,0,0,0,1,0,78.31999,6500.0
Banglore,Muneshwara Nagar,1195,3,0,0,0,1,0,77.67,6500.0
Banglore,Muneshwara Nagar,1230,3,0,0,0,1,0,86.62,7042.0
Banglore,Muneshwara Nagar,1300,3,0,0,0,1,0,91.0,7000.0
Banglore,Muneshwara Nagar,1300,3,0,0,0,1,0,91.0,7000.0
Banglore,Muneshwara Nagar,1205,3,0,0,0,1,0,78.31999,6500.0
Banglore,Muneshwara Nagar,1305,3,0,0,0,1,0,88.74,6800.0
Banglore,Muneshwara Nagar,1205,3,0,0,0,1,0,84.92,7047.0
Banglore,Muneshwara Nagar,1195,3,0,0,0,1,0,77.67,6500.0
Banglore,Muneshwara Nagar,1205,3,0,0,0,1,0,84.35,7000.0
Banglore,Muneshwara Nagar,1195,3,0,0,0,1,0,83.65,7000.0
Banglore,Muneshwara Nagar,1205,3,0,0,0,1,0,78.31999,6500.0
Banglore,Muneshwara Nagar,1205,3,0,0,0,1,0,84.35,7000.0
Banglore,Muneshwara Nagar,1195,3,0,0,0,1,0,83.65,7000.0
Banglore,Muneshwara Nagar,1305,3,0,0,0,1,0,88.74,6800.0
Banglore,Muneshwara Nagar,1195,3,0,0,0,1,0,83.65,7000.0
Banglore,Muneshwara Nagar,1205,3,0,0,0,1,0,84.92,7047.0
Banglore,Muneshwara Nagar,1195,3,0,0,0,1,0,77.67,6500.0
Banglore,RR Nagar,1901,3,1,0,0,1,0,108.0,5681.0
Banglore,RR Nagar,1901,3,1,0,0,1,0,108.0,5681.0
Banglore,RR Nagar,1337,3,1,0,0,1,0,79.0,5909.0
Banglore,RR Nagar,1337,3,1,0,0,1,0,79.0,5909.0
Banglore,Kumaraswamy Layout,1978,3,1,0,0,1,0,137.99999,6977.0
Banglore,Jalahalli,1505,3,0,0,0,1,0,94.36,6270.0
Banglore,Electronic City Phase 2,1535,3,1,1,0,1,1,87.0,5668.0
Banglore,Electronic City Phase 2,1110,2,1,1,0,1,1,64.0,5766.0
Banglore,Other,1455,3,0,1,0,1,0,92.0,6323.0
Banglore,JP Nagar Phase 8,1105,2,1,1,0,1,1,70.0,6335.0
Banglore,RR Nagar,1393,3,1,0,0,1,0,79.0,5671.0
Banglore,Yelahanka,1635,3,1,0,0,0,0,106.0,6483.0
Banglore,Yelahanka,1635,3,1,0,0,1,0,106.0,6483.0
Banglore,Yelahanka,1475,3,1,0,0,0,0,92.0,6237.0
Banglore,Jalahalli,1360,3,0,0,0,1,0,87.0,6397.0
Banglore,Yelahanka,1560,3,1,0,0,1,0,101.0,6474.0
Banglore,Jalahalli,1405,3,0,0,0,1,0,85.7,6100.0
Banglore,Jalahalli,1360,3,0,0,0,1,0,87.0,6397.0
Banglore,RR Nagar,1408,3,1,0,0,1,0,80.25,5700.0
Banglore,Begur,1076,2,0,0,0,1,0,43.0,3996.0
Banglore,Ramamurthy Nagar,1841,3,1,0,0,1,1,113.99999,6192.0
Banglore,Jalahalli,1183,2,0,0,0,1,0,63.0,5325.0
Banglore,Yelahanka,1620,3,1,0,0,1,0,103.0,6358.0
Banglore,Ramamurthy Nagar,1869,3,1,0,0,1,1,115.0,6153.0
Banglore,RR Nagar,1337,3,1,0,0,1,0,79.0,5909.0
Banglore,Jalahalli,1360,3,0,0,0,1,0,87.0,6397.0
Banglore,Hosa Road,1470,3,1,0,0,1,1,101.0,6871.0
Banglore,Hosa Road,1575,3,1,0,0,1,1,108.0,6857.0
Banglore,Hosa Road,1360,2,1,0,0,1,1,94.46,6946.0
Banglore,Hosa Road,1715,3,1,0,0,1,1,117.0,6822.0
Banglore,Hosa Road,1184,2,1,0,0,1,1,83.06999,7016.0
Banglore,Hosa Road,655,1,1,0,0,1,1,48.83,7455.0
Banglore,Hosa Road,1680,3,1,0,0,1,1,115.0,6845.0
Banglore,Hosa Road,1195,2,1,0,0,1,1,83.78,7011.0
Banglore,Hosa Road,820,1,1,0,0,1,1,59.51,7257.0
Chennai,Perungalathur,1310,3,0,0,0,0,0,55.0,4198.0
Chennai,Other,1126,2,0,0,0,1,0,53.5,4751.0
Chennai,Karapakkam,1307,3,1,0,0,0,1,82.05,6278.0
Chennai,Mevalurkuppam,576,1,1,0,0,1,1,29.5,5122.0
Chennai,Kolapakkam,1207,3,1,0,0,1,1,76.0,6297.0
Chennai,Other,604,2,1,0,0,0,0,22.34,3699.0
Chennai,Pammal,986,2,0,0,0,1,0,55.21,5599.0
Chennai,Other,1345,3,1,0,0,1,1,63.21,4700.0
Chennai,Selaiyur,510,1,0,0,0,0,0,34.04,6675.0
Chennai,Thoraipakkam OMR,1508,3,1,0,0,1,0,116.0,7692.0
Chennai,Karapakkam,1245,2,1,0,0,1,1,65.36,5250.0
Chennai,Mogappair,1306,2,0,0,0,0,0,81.62,6250.0
Chennai,Sholinganallur,1113,2,0,0,0,0,0,61.9,5562.0
Chennai,Mogappair,1479,3,1,0,0,1,1,96.13,6500.0
Chennai,Sholinganallur,1640,3,1,0,0,1,1,75.42,4599.0
Chennai,Medavakkam,1112,2,0,0,0,0,0,63.38,5700.0
Chennai,Avadi,645,2,0,0,0,1,1,27.24,4223.0
Chennai,Perungalathur,1310,3,0,0,0,0,0,55.0,4198.0
Chennai,Other,1126,2,0,0,0,1,0,53.5,4751.0
Chennai,Karapakkam,1307,3,1,0,0,0,1,82.05,6278.0
Chennai,Mevalurkuppam,576,1,1,0,0,1,1,29.5,5122.0
Chennai,Kolapakkam,1207,3,1,0,0,1,1,76.0,6297.0
Chennai,Other,604,2,1,0,0,0,0,22.34,3699.0
Chennai,Pammal,986,2,0,0,0,1,0,55.21,5599.0
Chennai,Other,1345,3,1,0,0,1,1,63.21,4700.0
Chennai,Selaiyur,510,1,0,0,0,0,0,34.04,6675.0
Chennai,Thoraipakkam OMR,1508,3,1,0,0,1,0,116.0,7692.0
Chennai,Karapakkam,1245,2,1,0,0,1,1,65.36,5250.0
Chennai,Mogappair,1306,2,0,0,0,0,0,81.62,6250.0
Chennai,Sholinganallur,1113,2,0,0,0,0,0,61.9,5562.0
Chennai,Mogappair,1479,3,1,0,0,1,1,96.13,6500.0
Chennai,Sholinganallur,1640,3,1,0,0,1,1,75.42,4599.0
Chennai,Medavakkam,1112,2,0,0,0,0,0,63.38,5700.0
Chennai,Avadi,645,2,0,0,0,1,1,27.24,4223.0
Chennai,Tiruvottiyur,738,2,0,0,0,0,0,33.88,4591.0
Chennai,Perungalathur,804,2,0,0,0,1,0,31.75,3949.0
Chennai,Manapakkam,701,2,0,0,0,0,0,40.65999,5800.0
Chennai,Madipakkam,1350,2,0,0,0,1,0,65.0,4815.0
Chennai,Other,785,2,0,0,0,0,0,55.0,7006.0
Chennai,Other,538,1,1,0,0,1,1,35.0,6506.0
Chennai,Avadi,677,2,1,0,0,1,1,24.99,3691.0
Chennai,Pammal,868,2,0,0,0,0,0,41.65999,4800.0
Chennai,Madipakkam,920,2,0,0,0,1,0,48.75,5299.0
Chennai,Poonamallee,850,2,0,0,0,0,0,34.42,4049.0
Chennai,Pammal,850,2,0,0,0,0,0,41.65,4900.0
Chennai,Pallavaram,1019,2,0,0,0,0,0,52.98,5199.0
Chennai,Pammal,1080,3,0,0,0,1,0,51.84,4800.0
Chennai,Other,1943,3,0,0,0,1,0,100.0,5147.0
Chennai,Madambakkam,1245,3,1,0,0,1,0,62.25,5000.0
Chennai,Perungudi,817,2,0,0,0,0,0,55.99,6853.0
Chennai,Kolapakkam,779,2,1,0,0,0,1,29.6,3800.0
Chennai,Other,1330,2,0,0,0,0,0,72.0,5414.0
Chennai,Navallur,1112,2,0,0,0,0,1,49.98,4495.0
Chennai,Chromepet,900,2,0,0,0,1,0,65.0,7222.0
Chennai,Other,1641,3,0,0,0,1,0,86.75,5286.0
Chennai,Anna Nagar,963,2,0,0,0,1,0,62.59,6499.0
Chennai,Kelambakkam,1062,3,1,0,0,1,1,34.0,3202.0
Chennai,Other,1400,3,0,0,0,0,0,59.99,4285.0
Chennai,Thoraipakkam OMR,1671,3,0,0,0,0,1,104.0,6224.0
Chennai,Sholinganallur,1952,3,0,0,0,1,0,80.0,4098.0
Chennai,Sholinganallur,944,2,0,0,0,1,1,50.03,5300.0
Chennai,Porur,975,1,0,0,0,1,0,41.92,4299.0
Chennai,Periyapanicheri,1060,3,0,0,0,0,0,55.0,5189.0
Chennai,Perungudi,1481,3,1,0,0,1,0,91.1,6151.0
Chennai,Selaiyur,965,2,0,0,0,0,0,33.77,3499.0
Chennai,Manikandan Nagar,1128,3,0,0,0,0,0,59.78,5300.0
Chennai,Porur,1219,3,0,0,0,0,0,60.0,4922.0
Chennai,Other,1300,2,0,0,0,0,0,120.0,9231.0
Chennai,Velachery,1298,3,0,0,0,0,0,90.86,7000.0
Chennai,Sholinganallur,1900,3,0,0,0,1,0,95.0,5000.0
Chennai,East Tambaram,1213,3,1,0,0,1,0,55.0,4534.0
Chennai,Navallur,2325,3,1,0,0,1,1,175.0,7527.0
Chennai,Mevalurkuppam,1389,3,1,0,0,1,1,68.0,4896.0
Chennai,Medavakkam,1250,3,0,0,0,1,0,64.63,5170.0
Chennai,Avadi,1603,3,0,0,0,1,1,64.09999,3999.0
Chennai,Sunnambu Kolathur S Kolathur,1000,2,0,0,0,0,0,50.0,5000.0
Chennai,Perumbakkam,1238,3,0,0,0,1,1,52.61,4250.0
Chennai,Avadi,1603,3,0,0,0,1,1,64.09999,3999.0
Chennai,Other,789,2,0,0,0,0,0,30.0,3802.0
Chennai,Other,923,2,0,0,0,1,1,41.53,4499.0
Chennai,Perungudi,2000,3,0,0,0,0,0,132.0,6600.0
Chennai,Madipakkam,960,2,1,0,0,0,1,38.5,4010.0
Chennai,Medavakkam,1471,3,0,0,0,1,0,90.0,6118.0
Chennai,Nanmangalam,768,2,0,0,0,1,0,30.72,4000.0
Chennai,Other,657,2,0,0,0,1,0,48.0,7306.0
Chennai,Avadi,700,2,1,0,0,1,1,25.0,3571.0
Chennai,Nanmangalam,954,2,0,0,0,0,0,41.0,4298.0
Chennai,Nanmangalam,722,2,0,0,0,0,0,30.32,4199.0
Chennai,Sholinganallur,1645,3,0,0,0,1,1,97.46,5925.0
Chennai,Perumbakkam,1443,3,1,0,0,1,1,62.03,4299.0
Chennai,Guduvancheri,894,2,0,0,0,0,0,35.0,3915.0
Chennai,Chromepet,1323,3,0,0,0,1,0,79.36,5998.0
Chennai,Sembakkam,745,2,0,0,0,1,0,40.0,5369.0
Chennai,Other,560,1,0,0,0,0,0,28.0,5000.0
Chennai,Other,1250,2,0,0,0,1,1,90.0,7200.0
Chennai,Ambattur,721,2,0,0,0,0,0,38.81,5383.0
Chennai,Perumbakkam,855,2,1,0,0,0,0,33.0,3860.0
Chennai,Other,1569,3,0,0,0,1,0,117.0,7457.0
Chennai,Porur,1140,2,0,0,0,1,0,70.0,6140.0
Chennai,Perungalathur,660,1,0,0,0,0,0,27.71,4198.0
Chennai,Perungalathur,643,1,0,0,0,0,0,26.99,4198.0
Chennai,Perungalathur,1196,2,0,0,0,0,0,50.22,4199.0
Chennai,Perungalathur,633,1,0,0,0,0,0,26.57,4197.0
Chennai,Perungalathur,926,2,0,0,0,0,0,38.88,4199.0
Chennai,Perungalathur,650,1,0,0,0,0,0,27.29,4198.0
Chennai,Perungalathur,1931,3,0,0,0,0,0,81.08,4199.0
Chennai,Karapakkam,538,1,1,0,0,0,1,33.06,6145.0
Chennai,Karapakkam,1314,3,1,0,0,0,1,82.48999,6278.0
Chennai,Karapakkam,1027,2,1,0,0,0,1,64.47,6278.0
Chennai,Karapakkam,1358,3,1,0,0,0,1,85.25,6278.0
Chennai,Karapakkam,1024,2,1,0,0,0,1,64.28,6277.0
Chennai,Karapakkam,2686,4,1,0,0,0,1,168.0,6255.0
Chennai,Karapakkam,1561,3,1,0,0,0,1,97.99,6277.0
Chennai,Karapakkam,1296,3,1,0,0,0,1,81.36,6278.0
Chennai,Karapakkam,1566,3,1,0,0,0,1,98.31,6278.0
Chennai,Karapakkam,1829,3,1,0,0,0,1,113.99999,6233.0
Chennai,Karapakkam,1564,3,1,0,0,0,1,98.18,6277.0
Chennai,Karapakkam,1348,3,1,0,0,0,1,84.62,6277.0
Chennai,Karapakkam,1944,3,1,0,0,0,1,122.0,6276.0
Chennai,Karapakkam,2640,4,1,0,0,0,1,165.0,6250.0
Chennai,Karapakkam,549,1,1,0,0,0,1,33.72999,6144.0
Chennai,Karapakkam,2630,4,1,0,0,0,1,165.0,6274.0
Chennai,Karapakkam,2616,4,1,0,0,0,1,163.99999,6269.0
Chennai,Karapakkam,1599,3,1,0,0,0,1,100.0,6254.0
Chennai,Mevalurkuppam,855,2,1,0,0,1,1,39.9,4667.0
Chennai,Other,1536,3,0,0,0,1,0,72.95999,4750.0
Chennai,Other,1339,2,0,0,0,1,0,63.6,4750.0
Chennai,Other,1791,3,0,0,0,1,0,85.07,4750.0
Chennai,Kolapakkam,936,2,1,0,0,1,1,55.0,5876.0
Chennai,Kolapakkam,1179,3,1,0,0,1,1,75.5,6404.0
Chennai,Kolapakkam,988,2,1,0,0,1,1,57.35,5805.0
Chennai,Kolapakkam,955,2,1,0,0,1,1,55.6,5822.0
Chennai,Kolapakkam,1224,3,1,0,0,1,1,77.0,6291.0
Chennai,Kolapakkam,958,2,1,0,0,1,1,55.8,5825.0
Chennai,Kolapakkam,948,2,1,0,0,1,1,55.2,5823.0
Chennai,Other,648,2,1,0,0,0,0,23.97,3699.0
Chennai,Pammal,1076,2,0,0,0,1,0,60.25,5599.0
Chennai,Pammal,1030,2,0,0,0,1,0,57.68,5600.0
Chennai,Pammal,812,2,0,0,0,1,0,45.47,5600.0
Chennai,Pammal,930,2,0,0,0,1,0,52.08,5600.0
Chennai,Pammal,1300,3,0,0,0,1,0,72.8,5600.0
Chennai,Other,1382,3,1,0,0,1,1,64.95,4700.0
Chennai,Other,1445,3,1,0,0,1,1,67.91,4700.0
Chennai,Other,1551,3,1,0,0,1,1,72.89,4700.0
Chennai,Other,1626,3,1,0,0,1,1,76.42,4700.0
Chennai,Selaiyur,753,2,0,0,0,0,0,46.41,6163.0
Chennai,Selaiyur,801,2,0,0,0,0,0,49.07,6126.0
Chennai,Selaiyur,761,2,0,0,0,0,0,46.85,6156.0
Chennai,Selaiyur,727,2,0,0,0,0,0,44.98,6187.0
Chennai,Selaiyur,784,2,0,0,0,0,0,48.12,6138.0
Chennai,Thoraipakkam OMR,1431,3,1,0,0,1,0,110.0,7687.0
Chennai,Thoraipakkam OMR,1494,3,1,0,0,1,0,115.0,7697.0
Chennai,Thoraipakkam OMR,1296,3,1,0,0,1,0,100.0,7716.0
Chennai,Thoraipakkam OMR,1302,3,1,0,0,1,0,100.0,7680.0
Chennai,Thoraipakkam OMR,1432,3,1,0,0,1,0,110.0,7682.0
Chennai,Thoraipakkam OMR,1367,3,1,0,0,1,0,105.0,7681.0
Chennai,Thoraipakkam OMR,1349,3,1,0,0,1,0,104.0,7709.0
Chennai,Thoraipakkam OMR,1551,3,1,0,0,1,0,120.0,7737.0
Chennai,Thoraipakkam OMR,1485,3,1,0,0,1,0,115.0,7744.0
Chennai,Thoraipakkam OMR,1353,3,1,0,0,1,0,104.0,7687.0
Chennai,Thoraipakkam OMR,1352,3,1,0,0,1,0,104.0,7692.0
Chennai,Thoraipakkam OMR,1396,3,1,0,0,1,0,108.0,7736.0
Chennai,Karapakkam,1239,2,1,0,0,1,1,65.04,5249.0
Chennai,Karapakkam,1647,3,1,0,0,1,1,86.46,5250.0
Chennai,Karapakkam,1229,2,1,0,0,1,1,64.52,5250.0
Chennai,Karapakkam,1618,3,1,0,0,1,1,84.94,5250.0
Chennai,Karapakkam,1227,2,1,0,0,1,1,64.41,5249.0
Chennai,Karapakkam,1231,2,1,0,0,1,1,64.62,5249.0
Chennai,Karapakkam,1230,2,1,0,0,1,1,64.56999,5250.0
Chennai,Karapakkam,1604,3,1,0,0,1,1,84.21,5250.0
Chennai,Karapakkam,1208,2,1,0,0,1,1,63.42,5250.0
Chennai,Karapakkam,527,1,1,0,0,1,1,27.66,5249.0
Chennai,Thoraipakkam OMR,1671,3,0,0,0,0,1,93.57,5600.0
Chennai,Karapakkam,1606,3,1,0,0,1,1,84.31,5250.0
Chennai,Thoraipakkam OMR,1827,4,0,0,0,0,1,102.0,5583.0
Chennai,Karapakkam,1614,3,1,0,0,1,1,84.73,5250.0
Chennai,Karapakkam,1200,2,1,0,0,1,1,63.0,5250.0
Chennai,Thoraipakkam OMR,1546,3,0,0,0,0,1,86.57,5600.0
Chennai,Karapakkam,1569,3,1,0,0,1,1,82.37,5250.0
Chennai,Thoraipakkam OMR,1452,2,0,0,0,0,1,81.31,5600.0
Chennai,Karapakkam,574,1,1,0,0,1,1,30.13,5249.0
Chennai,Karapakkam,576,1,1,0,0,1,1,30.24,5250.0
Chennai,Thoraipakkam OMR,1286,2,0,0,0,0,1,72.01,5600.0
Chennai,Karapakkam,1316,2,1,0,0,1,1,69.09,5250.0
Chennai,Thoraipakkam OMR,1550,3,0,0,0,0,1,86.8,5600.0
Chennai,Karapakkam,1554,3,1,0,0,1,1,81.58,5250.0
Chennai,Thoraipakkam OMR,1421,2,0,0,0,0,1,79.56999,5600.0
Chennai,Karapakkam,566,1,1,0,0,1,1,29.71,5249.0
Chennai,Karapakkam,1288,2,1,0,0,1,1,67.62,5250.0
Chennai,Thoraipakkam OMR,1289,2,0,0,0,0,1,72.18,5600.0
Chennai,Karapakkam,568,1,1,0,0,1,1,29.82,5250.0
Chennai,Karapakkam,1563,3,1,0,0,1,1,82.05,5250.0
Chennai,Thoraipakkam OMR,1593,3,0,0,0,0,1,89.2,5599.0
Chennai,Karapakkam,1302,2,1,0,0,1,1,68.34999,5250.0
Chennai,Thoraipakkam OMR,1528,3,0,0,0,0,1,85.56,5599.0
Chennai,Karapakkam,564,1,1,0,0,1,1,29.61,5250.0
Chennai,Mogappair,1846,3,0,0,0,0,0,115.0,6230.0
Chennai,Mogappair,1850,3,0,0,0,0,0,115.0,6216.0
Chennai,Mugalivakkam,920,2,1,0,0,1,1,41.4,4500.0
Chennai,Mugalivakkam,952,2,1,0,0,1,1,42.84,4500.0
Chennai,Mugalivakkam,950,2,1,0,0,1,1,42.75,4500.0
Chennai,Mugalivakkam,891,2,1,0,0,1,1,40.09,4499.0
Chennai,Mugalivakkam,956,2,1,0,0,1,1,43.02,4500.0
Chennai,Mugalivakkam,906,2,1,0,0,1,1,40.77,4500.0
Chennai,Mugalivakkam,987,2,1,0,0,1,1,44.41,4499.0
Chennai,Mugalivakkam,993,2,1,0,0,1,1,44.68,4499.0
Chennai,Mugalivakkam,927,2,1,0,0,1,1,41.71,4499.0
Chennai,Mugalivakkam,942,2,1,0,0,1,1,42.39,4500.0
Chennai,Mugalivakkam,931,2,1,0,0,1,1,41.89,4499.0
Chennai,Mugalivakkam,865,2,1,0,0,1,1,38.92,4499.0
Chennai,Sholinganallur,1437,3,0,0,0,0,0,77.84999,5418.0
Chennai,Sholinganallur,1310,3,0,0,0,0,0,78.41,5985.0
Chennai,Sholinganallur,1006,2,0,0,0,0,0,56.63,5629.0
Chennai,Sholinganallur,1120,2,0,0,0,0,0,62.24,5557.0
Chennai,Sholinganallur,1119,2,0,0,0,0,0,62.19,5558.0
Chennai,Sholinganallur,1118,2,0,0,0,0,0,62.14,5558.0
Chennai,Sholinganallur,1004,2,0,0,0,0,0,57.78,5755.0
Chennai,Sholinganallur,1115,2,0,0,0,0,0,62.0,5561.0
Chennai,Sholinganallur,1114,2,0,0,0,0,0,61.95,5561.0
Chennai,Sholinganallur,1003,2,0,0,0,0,0,56.48,5631.0
Chennai,Sholinganallur,1094,2,0,0,0,0,0,62.45,5708.0
Chennai,Sholinganallur,1026,2,0,0,0,0,0,58.16,5669.0
Chennai,Sholinganallur,1103,2,0,0,0,0,0,61.41,5568.0
Chennai,Sholinganallur,1075,2,0,0,0,0,0,60.03,5584.0
Chennai,Sholinganallur,1073,2,0,0,0,0,0,59.93,5585.0
Chennai,Sholinganallur,1010,2,0,0,0,0,0,56.82,5626.0
Chennai,Sholinganallur,1009,2,0,0,0,0,0,56.78,5627.0
Chennai,Sholinganallur,1124,2,0,0,0,0,0,67.76,6028.0
Chennai,Sholinganallur,1133,2,0,0,0,0,0,68.53,6049.0
Chennai,Mogappair,1158,2,1,0,0,1,1,75.27,6500.0
Chennai,Mogappair,1025,2,1,0,0,1,1,66.62,6500.0
Chennai,Mogappair,1594,3,1,0,0,1,1,103.0,6462.0
Chennai,Mugalivakkam,1106,2,1,0,0,1,0,60.83,5500.0
Chennai,Mugalivakkam,1816,3,1,0,0,1,0,102.0,5617.0
Chennai,Mugalivakkam,2096,4,1,0,0,1,0,115.0,5487.0
Chennai,Mugalivakkam,1557,3,1,0,0,1,0,85.63,5500.0
Chennai,Mugalivakkam,584,1,1,0,0,1,0,32.11999,5500.0
Chennai,Mugalivakkam,1633,3,1,0,0,1,0,89.81,5500.0
Chennai,Mugalivakkam,598,1,1,0,0,1,0,32.89,5500.0
Chennai,Mugalivakkam,993,2,1,0,0,1,0,54.61,5499.0
Chennai,Sholinganallur,1640,3,1,0,0,1,1,75.42,4599.0
Chennai,Medavakkam,917,2,0,0,0,0,0,52.26,5699.0
Chennai,Medavakkam,1163,3,0,0,0,0,0,66.29,5700.0
Chennai,Medavakkam,979,2,0,0,0,0,0,55.8,5700.0
Chennai,Medavakkam,929,2,0,0,0,0,0,52.95,5700.0
Chennai,East Tambaram,906,2,0,0,0,0,0,58.89,6500.0
Chennai,East Tambaram,942,2,0,0,0,0,0,61.23,6500.0
Chennai,East Tambaram,1008,2,0,0,0,0,0,65.52,6500.0
Chennai,East Tambaram,1197,3,0,0,0,0,0,77.8,6500.0
Chennai,East Tambaram,1013,2,0,0,0,0,0,65.84,6500.0
Chennai,East Tambaram,1102,3,0,0,0,0,0,71.63,6500.0
Chennai,East Tambaram,913,2,0,0,0,0,0,59.34,6499.0
Chennai,Maduravoyal,1571,3,1,0,0,1,0,102.0,6493.0
Chennai,Maduravoyal,1141,2,1,0,0,1,0,74.15,6499.0
Chennai,Maduravoyal,1040,2,1,0,0,1,0,67.58,6498.0
Chennai,Maduravoyal,1479,3,1,0,0,1,0,96.12,6499.0
Chennai,Maduravoyal,1116,2,1,0,0,1,0,72.52,6498.0
Chennai,Maduravoyal,1158,2,1,0,0,1,0,75.25,6498.0
Chennai,Maduravoyal,1026,2,1,0,0,1,0,66.67,6498.0
Chennai,Maduravoyal,1025,2,1,0,0,1,0,66.61,6499.0
Chennai,Maduravoyal,1594,3,1,0,0,1,0,103.0,6462.0
Chennai,Maduravoyal,1568,3,1,0,0,1,0,101.0,6441.0
Chennai,Maduravoyal,1067,2,1,0,0,1,0,69.34,6499.0
Chennai,Sholinganallur,1515,3,1,0,0,1,1,69.67,4599.0
Chennai,Sholinganallur,1515,3,1,0,0,1,1,69.67,4599.0
Chennai,Sholinganallur,1415,2,1,0,0,1,1,65.06999,4599.0
Chennai,Sholinganallur,1415,2,1,0,0,1,1,65.06999,4599.0
Chennai,Tiruvottiyur,541,1,0,0,0,0,0,25.29,4675.0
Chennai,Tiruvottiyur,544,1,0,0,0,0,0,25.42,4673.0
Chennai,Tiruvottiyur,742,2,0,0,0,0,0,34.04999,4589.0
Chennai,Tiruvottiyur,740,2,0,0,0,0,0,33.97,4591.0
Chennai,Tiruvottiyur,540,1,0,0,0,0,0,25.25,4676.0
Chennai,Tiruvottiyur,739,2,0,0,0,0,0,33.92,4590.0
Chennai,Tiruvottiyur,586,1,0,0,0,0,0,27.25,4650.0
Chennai,Tiruvottiyur,724,2,0,0,0,0,0,33.27,4595.0
